what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.managedapis,2.3.2.r37v201106211634,"com.google.gdt.eclipse.managedapis",1310379671952
started,bundle,org.eclipse.wb.core,1.0.0.r37x201106161401,"org.eclipse.wb.core",1310379671965
started,bundle,org.eclipse.wb.core.lib,1.0.0.r37x201106161401,"org.eclipse.wb.core.lib",1310379671985
os,sysinfo,,,"linux",1310379671989
arch,sysinfo,,,"x86_64",1310379671989
ws,sysinfo,,,"gtk",1310379671989
locale,sysinfo,,,"zh_CN",1310379671989
processors,sysinfo,,,"2",1310379671989
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1310379671989
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1310379671989
java.specification.name,sysinfo,,,"Java Platform API Specification",1310379671989
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310379671989
java.specification.version,sysinfo,,,"1.6",1310379671989
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1310379671989
java.version,sysinfo,,,"1.6.0_22",1310379671989
java.vm.info,sysinfo,,,"mixed mode",1310379671989
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1310379671989
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1310379671989
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310379671989
java.vm.specification.version,sysinfo,,,"1.0",1310379671989
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1310379671989
java.vm.version,sysinfo,,,"20.0-b11",1310379671989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1310379672200
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1310379673022
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1310379673333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379674179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379676397
started,bundle,com.google.gdt.eclipse.platform.shared,2.3.2.r37v201106211634,"com.google.gdt.eclipse.platform.shared",1310379682130
started,bundle,com.google.gdt.eclipse.platform.e37,2.3.2.r37v201106211634,"com.google.gdt.eclipse.platform.e37",1310379682131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379682667
error,log,,,"Could not sign in",1310379684336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379684487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1310379685552
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1310379685908
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1310379685917
